scene_id,product_name,collection,mode,track,frame,start_datetime,end_datetime,repeat_cycle,orbit_state,raw_properties
BIO_S1_SCS__1S_20251121T095127_20251121T095148_T_G01_M01_C01_T006_F301_01_DNGCYZ,BIO_S1_SCS__1S_20251121T095127_20251121T095148_T_G01_M01_C01_T006_F301_01_DNGCYZ,BiomassLevel1a,SCS,T006,F301,2025-11-21T09:51:27.996Z,2025-11-21T09:51:48.389Z,1,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-11-21T08:16:26.831Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-11-21T09:51:27.996Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""24761546"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-6-301"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-02-26T20:59:23Z"", ""published"": ""2025-11-21T09:51:48.389Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-02-26T20:59:23Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T09:23:28Z"", ""sat:absolute_orbit"": 3022, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20251203T095135_20251203T095156_T_G01_M01_C05_T006_F301_01_DO37ZF,BIO_S1_SCS__1S_20251203T095135_20251203T095156_T_G01_M01_C05_T006_F301_01_DO37ZF,BiomassLevel1a,SCS,T006,F301,2025-12-03T09:51:35.784Z,2025-12-03T09:51:56.178Z,5,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-12-03T08:16:34.609Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-12-03T09:51:35.784Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""26203337"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-6-301"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-11T05:16:27Z"", ""published"": ""2025-12-03T09:51:56.178Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-11T05:16:27Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T10:19:56Z"", ""sat:absolute_orbit"": 3198, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20251206T095137_20251206T095157_T_G01_M01_C06_T006_F301_01_DO6DA8,BIO_S1_SCS__1S_20251206T095137_20251206T095157_T_G01_M01_C06_T006_F301_01_DO6DA8,BiomassLevel1a,SCS,T006,F301,2025-12-06T09:51:37.522Z,2025-12-06T09:51:57.916Z,6,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-12-06T08:16:36.348Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-12-06T09:51:37.522Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""26563785"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-6-301"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-12T22:03:44Z"", ""published"": ""2025-12-06T09:51:57.916Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-12T22:03:44Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T10:26:55Z"", ""sat:absolute_orbit"": 3242, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260427T085313_20260427T085334_T_G01_M03_C02_T020_F294_02_DQJHIK,BIO_S1_SCS__1S_20260427T085313_20260427T085334_T_G01_M03_C02_T020_F294_02_DQJHIK,BiomassLevel1a,SCS,T020,F294,2026-04-27T08:53:13.774Z,2026-04-27T08:53:34.175Z,2,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-27T07:20:25.711Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-27T08:53:13.774Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43619721"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-294"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-27T21:11:08Z"", ""published"": ""2026-04-27T08:53:34.175Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-27T21:11:08Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T21:52:12Z"", ""sat:absolute_orbit"": 5324, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260430T085315_20260430T085336_T_G01_M03_C03_T020_F294_02_DQP6NW,BIO_S1_SCS__1S_20260430T085315_20260430T085336_T_G01_M03_C03_T020_F294_02_DQP6NW,BiomassLevel1a,SCS,T020,F294,2026-04-30T08:53:15.717Z,2026-04-30T08:53:36.119Z,3,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-30T07:20:27.648Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-30T08:53:15.717Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43980169"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-294"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-30T23:02:20Z"", ""published"": ""2026-04-30T08:53:36.119Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-30T23:02:20Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T22:05:27Z"", ""sat:absolute_orbit"": 5368, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260509T085321_20260509T085341_T_G01_M03_C06_T020_F294_02_DR67VS,BIO_S1_SCS__1S_20260509T085321_20260509T085341_T_G01_M03_C06_T020_F294_02_DR67VS,BiomassLevel1a,SCS,T020,F294,2026-05-09T08:53:21.533Z,2026-05-09T08:53:41.934Z,6,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-05-09T07:20:33.469Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-05-09T08:53:21.533Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""45061506"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.3""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-294"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-05-10T03:47:52Z"", ""published"": ""2026-05-09T08:53:41.934Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-05-10T03:47:52Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T22:41:41Z"", ""sat:absolute_orbit"": 5500, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260301T084902_20260301T084922_T_G01_M02_C07_T020_F295_01_DNLUO2,BIO_S1_SCS__1S_20260301T084902_20260301T084922_T_G01_M02_C07_T020_F295_01_DNLUO2,BiomassLevel1a,SCS,T020,F295,2026-03-01T08:49:02.109Z,2026-03-01T08:49:22.509Z,7,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-03-01T07:15:55.044Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-03-01T08:49:02.109Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""36771220"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-295"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-01T20:09:38Z"", ""published"": ""2026-03-01T08:49:22.509Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-01T20:09:38Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T13:24:26Z"", ""sat:absolute_orbit"": 4488, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260427T085332_20260427T085353_T_G01_M03_C02_T020_F295_02_DQJHOW,BIO_S1_SCS__1S_20260427T085332_20260427T085353_T_G01_M03_C02_T020_F295_02_DQJHOW,BiomassLevel1a,SCS,T020,F295,2026-04-27T08:53:32.791Z,2026-04-27T08:53:53.192Z,2,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-27T07:20:25.711Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-27T08:53:32.791Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43619721"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-295"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-27T21:14:56Z"", ""published"": ""2026-04-27T08:53:53.192Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-27T21:14:56Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T21:52:12Z"", ""sat:absolute_orbit"": 5324, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260301T084921_20260301T084941_T_G01_M02_C07_T020_F296_01_DNLUVO,BIO_S1_SCS__1S_20260301T084921_20260301T084941_T_G01_M02_C07_T020_F296_01_DNLUVO,BiomassLevel1a,SCS,T020,F296,2026-03-01T08:49:21.125Z,2026-03-01T08:49:41.524Z,7,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-03-01T07:15:55.044Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""2"", ""datetime"": ""2026-03-01T08:49:21.125Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""36771220"", ""processing:software"": {""Biomass L1 Processor"": ""4.3.1""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-296"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-03-01T20:14:12Z"", ""published"": ""2026-03-01T08:49:41.524Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-03-01T20:14:12Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T13:24:26Z"", ""sat:absolute_orbit"": 4488, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260424T085349_20260424T085410_T_G01_M03_C01_T020_F296_02_DQDXG6,BIO_S1_SCS__1S_20260424T085349_20260424T085410_T_G01_M03_C01_T020_F296_02_DQDXG6,BiomassLevel1a,SCS,T020,F296,2026-04-24T08:53:49.896Z,2026-04-24T08:54:10.295Z,1,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-24T07:20:23.798Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-24T08:53:49.896Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43259273"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-296"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-24T21:09:42Z"", ""published"": ""2026-04-24T08:54:10.295Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-24T21:09:42Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-09T16:46:47Z"", ""sat:absolute_orbit"": 5280, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20260427T085351_20260427T085412_T_G01_M03_C02_T020_F296_02_DQJHLQ,BIO_S1_SCS__1S_20260427T085351_20260427T085412_T_G01_M03_C02_T020_F296_02_DQJHLQ,BiomassLevel1a,SCS,T020,F296,2026-04-27T08:53:51.808Z,2026-04-27T08:54:12.208Z,2,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2026-04-27T07:20:25.711Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""3"", ""datetime"": ""2026-04-27T08:53:51.808Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""43619721"", ""processing:software"": {""Biomass L1 Processor"": ""4.4.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-296"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-04-27T21:13:02Z"", ""published"": ""2026-04-27T08:54:12.208Z"", ""version"": ""02"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-04-27T21:13:02Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-06-10T21:52:12Z"", ""sat:absolute_orbit"": 5324, ""product:acquisition_type"": ""nominal""}"
BIO_S1_SCS__1S_20251201T084450_20251201T084511_T_G01_M01_C04_T020_F297_01_DKPU0C,BIO_S1_SCS__1S_20251201T084450_20251201T084511_T_G01_M01_C04_T020_F297_01_DKPU0C,BiomassLevel1a,SCS,T020,F297,2025-12-01T08:44:50.957Z,2025-12-01T08:45:11.747Z,4,ASCENDING,"{""processing:facility"": ""Biomass CPF"", ""product:type"": ""S1_SCS__1S"", ""eofeos:global_coverage_id"": ""1"", ""sat:anx_datetime"": ""2025-12-01T07:11:06.061Z"", ""platform"": ""Biomass"", ""eofeos:major_cycle_id"": ""1"", ""datetime"": ""2025-12-01T08:44:50.957Z"", ""instruments"": [""P-SAR""], ""constellation"": ""Biomass"", ""storage:schemes"": {""biomass-pdgs-01"": {""bucket"": ""biomass-pdgs-01"", ""description"": ""This endpoint provides access to EO data which is stored on the object storage of the ESA MAAP. See the [documentation](https://portal.maap.eo.esa.int/dataaccess/) for more information, including how to get credentials."", ""type"": ""custom-s3"", ""title"": ""ESA MAAP S3"", ""region"": ""gra"", ""platform"": ""https://{bucket}.s3.{region}.io.cloud.ovh.net""}}, ""eopf:datatake_id"": ""25957801"", ""processing:software"": {""Biomass L1 Processor"": ""4.2.2""}, ""eopf:instrument_configuration_id"": 0, ""grid:code"": ""WRS-20-297"", ""processing:level"": ""L1A"", ""proj:code"": ""EPSG:4326"", ""sci:doi"": ""10.57780/bio-bef83b4"", ""created"": ""2026-01-04T16:05:00Z"", ""published"": ""2025-12-01T08:45:11.747Z"", ""version"": ""01"", ""sar:observation_direction"": ""left"", ""sar:polarizations"": [""HH"", ""HV"", ""VH"", ""VV""], ""auth:schemes"": {""s3"": {""type"": ""s3""}, ""oidc"": {""openIdConnectUrl"": ""https://iam.ascend.icsgate.eu/realms/esa-maap/.well-known/openid-configuration"", ""type"": ""openIdConnect""}}, ""sar:instrument_mode"": ""SM"", ""eofeos:orbit_drift_flag"": false, ""processing:datetime"": ""2026-01-04T16:05:00Z"", ""eofeos:mission_phase"": ""TOMOGRAPHIC"", ""updated"": ""2026-05-17T10:12:37Z"", ""sat:absolute_orbit"": 3168, ""product:acquisition_type"": ""nominal""}"
